timestamp,energy,energy_change,zero_crossing,is_silent,silence_duration,energy_std,energy_mean,is_chapter_boundary,relative_position,episode_id
2085.0,0.05089559778571129,-0.026587415486574173,0.11474609375,0.0,0.0,0.04750023968137936,0.07736999006010592,0,0.5081523725963295,81976
2100.0,0.014005396515130997,-0.07431912422180176,0.0302734375,0.0,0.0,0.041312444056326066,0.0453061176619182,0,0.5118081450610513,81976
2115.0,0.0940815880894661,0.07993049919605255,0.36328125,0.0,0.0,0.03549617838636671,0.022473261754688185,0,0.5154639175257731,81976
2130.0,0.015022296458482742,0.007002905011177063,0.7119140625,0.0,0.0,0.038269827736004174,0.03334067325825648,0,0.519119689990495,81976
2145.0,0.022989386692643166,-0.04514539986848831,0.10546875,0.0,0.0,0.04221738480294244,0.03873189979155237,0,0.5227754624552168,81976
2160.0,0.14650385081768036,0.03556913882493973,0.11279296875,0.0,0.0,0.07386141922942352,0.0749665743787773,0,0.5264312349199385,81976
2175.0,0.1405489593744278,0.1353544294834137,0.11279296875,0.0,0.0,0.060228760683265554,0.1059327453840524,0,0.5300870073846603,81976
2190.0,0.07776162028312683,0.013685092329978943,0.09423828125,0.0,0.0,0.03500613315608886,0.09328765670458476,0,0.5337427798493821,81976
2205.0,0.02678065374493599,-0.022542301565408707,0.5244140625,0.0,0.0,0.039140927505793774,0.05127734205840776,0,0.5373985523141039,81976
2220.0,0.010012899525463581,0.00928499549627304,0.04736328125,0.0,0.0,0.045956490229877564,0.03333363457083275,0,0.5410543247788258,81976
2235.0,0.0793188288807869,0.07920581847429276,0.14208984375,0.0,0.0,0.046213993678169515,0.05953881528815449,0,0.5447100972435475,81976
2250.0,0.027955112978816032,-0.052608512341976166,0.109375,0.0,0.0,0.04528797332062849,0.07630819610009591,0,0.5483658697082693,81976
2265.0,0.0943608283996582,0.049095187336206436,0.11865234375,0.0,0.0,0.04625981320633918,0.08640077989548445,0,0.5520216421729911,81976
2280.0,0.0415240153670311,-0.06125880777835846,0.05224609375,0.0,0.0,0.03766112475626376,0.061987862611810364,0,0.5556774146377129,81976
2295.0,0.00033270701533183455,-0.02569080889225006,0.42236328125,1.0,5.0,0.046844947211293404,0.048600047429014616,0,0.5593331871024347,81976
2310.0,0.1281120479106903,0.050486885011196136,0.3271484375,0.0,0.0,0.06349818951305071,0.05578056475981915,0,0.5629889595671564,81976
2325.0,0.020117828622460365,0.01995566301047802,0.04248046875,0.0,0.0,0.04801279925464841,0.035664792274474166,0,0.5666447320318783,81976
2340.0,0.0464094914495945,0.0034124627709388733,0.33056640625,0.0,0.0,0.01802690361706078,0.023691574208593618,0,0.5703005044966001,81976
2355.0,0.001344597083516419,-0.0082986019551754,0.076171875,1.0,5.0,0.050938654582575904,0.03840649356910338,0,0.5739562769613219,81976
2370.0,0.03853457793593407,-0.09627853333950043,0.35205078125,0.0,0.0,0.05076151445691442,0.04905871924711391,0,0.5776120494260437,81976
